total_points,minutes,goals_scored,assists,clean_sheets,influence,creativity,threat,ict_index,bonus,bps,value_season,yellow_cards,red_cards,saves,penalties_missed,own_goals,goals_conceded,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,goal_contrib,goals_per90,assists_per90,contrib_per90,points_per90,points_per_minute,points_per_million,position_Forward,position_Goalkeeper,position_Manager,position_Midfielder,team_name_Aston Villa,team_name_Bournemouth,team_name_Brentford,team_name_Brighton,team_name_Chelsea,team_name_Crystal Palace,team_name_Everton,team_name_Fulham,team_name_Ipswich,team_name_Leicester,team_name_Liverpool,team_name_Man City,team_name_Man Utd,team_name_Newcastle,team_name_Nott'm Forest,team_name_Southampton,team_name_Spurs,team_name_West Ham,team_name_Wolves
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
123,3090,0,6,12,630.8,559.1,170.0,136.2,4,455,25.6,2,0,0,0,0,46,1.31,3.67,4.98,46.45,6,0.0,0.17475728155339804,0.17475728155339804,3.58252427184466,0.039805825242718446,4.8046875,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
142,3229,4,6,11,816.6,634.2,524.0,197.6,9,480,27.3,10,0,0,0,0,46,4.92,3.46,8.38,46.3,10,0.11148962527098172,0.16723443790647258,0.2787240631774543,3.957881697119851,0.04397646330133168,5.201465201465202,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
12,95,0,0,0,22.8,42.9,46.0,11.0,0,43,2.6,0,0,0,0,0,3,0.17,0.14,0.31,1.53,0,0.0,0.0,0.0,11.368421052631579,0.12631578947368421,4.615384615384615,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,71,0,0,0,5.8,10.3,0.0,1.6,0,-3,0.2,1,0,0,0,0,2,0.0,0.01,0.01,1.57,0,0.0,0.0,0.0,1.267605633802817,0.014084507042253521,5.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
42,1314,0,2,4,261.2,381.4,69.0,71.2,0,244,8.9,2,0,0,0,0,21,0.38,2.17,2.55,19.34,2,0.0,0.136986301369863,0.136986301369863,2.8767123287671232,0.0319634703196347,4.719101123595506,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
149,2708,8,7,10,675.0,618.0,866.0,215.9,14,542,27.1,4,0,0,0,0,39,10.82,6.82,17.64,38.63,15,0.2658788774002954,0.2326440177252585,0.4985228951255539,4.951994091580502,0.05502215657311669,5.498154981549815,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
34,494,1,1,0,138.8,101.8,90.0,33.2,1,129,7.6,1,0,0,0,0,8,0.77,0.41,1.18,9.3,2,0.18218623481781376,0.18218623481781376,0.3643724696356275,6.194331983805668,0.06882591093117409,4.473684210526316,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2,4,0,0,0,4.0,10.6,1.0,1.5,0,4,0.4,0,0,0,0,0,0,0.02,0.01,0.03,0.0,0,0.0,0.0,0.0,45.0,0.5,5.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
114,3116,1,2,11,723.8,113.7,277.0,111.4,9,463,25.3,5,0,0,0,0,45,3.5,1.01,4.51,44.59,3,0.028883183568677796,0.05776636713735559,0.08664955070603338,3.2926829268292686,0.036585365853658534,4.5059288537549405,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2,11,0,0,0,8.0,4.6,0.0,1.3,0,1,0.5,0,0,0,0,0,1,0.0,0.02,0.02,0.06,0,0.0,0.0,0.0,16.363636363636363,0.18181818181818182,4.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
22,138,1,2,0,74.8,38.4,51.0,16.4,3,72,4.7,0,0,0,0,0,3,0.32,0.39,0.71,2.15,3,0.6521739130434783,1.3043478260869565,1.9565217391304346,14.347826086956522,0.15942028985507245,4.680851063829787,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
128,0,0,0,0,0.0,0.0,0.0,0.0,0,0,160.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,11520.0,128.0,0.8,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
12,327,0,0,2,20.2,53.8,43.0,10.9,0,23,2.3,1,0,0,0,0,2,0.11,0.11,0.22,3.82,0,0.0,0.0,0.0,3.302752293577982,0.03669724770642202,5.217391304347826,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
94,2563,3,2,11,352.6,379.4,348.0,107.6,5,333,18.4,3,1,0,0,0,33,4.15,1.41,5.56,34.38,5,0.10534529847834569,0.07023019898556379,0.1755754974639095,3.3008193523214984,0.03667577058134998,5.108695652173913,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
87,1521,8,0,4,373.2,163.9,666.0,119.5,11,295,18.1,2,0,0,0,0,24,7.89,0.44,8.33,18.8,8,0.4733727810650888,0.0,0.4733727810650888,5.14792899408284,0.05719921104536489,4.806629834254143,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
88,2509,0,1,9,624.6,57.7,130.0,81.3,3,420,18.0,4,0,0,0,0,28,1.2,0.61,1.81,29.83,1,0.0,0.03587086488640893,0.03587086488640893,3.1566361100039857,0.03507373455559984,4.888888888888889,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
63,1602,3,2,8,200.2,126.1,573.0,89.2,3,157,11.7,2,0,0,0,0,18,6.53,0.63,7.16,24.83,5,0.16853932584269662,0.11235955056179775,0.28089887640449435,3.539325842696629,0.03932584269662921,5.384615384615385,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5,214,0,0,0,42.4,3.8,23.0,7.1,0,17,1.2,1,0,0,0,0,4,0.62,0.03,0.65,4.45,0,0.0,0.0,0.0,2.102803738317757,0.02336448598130841,4.166666666666667,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
89,3063,0,3,12,522.0,327.2,117.0,96.6,5,505,18.5,9,0,0,0,0,39,1.15,1.99,3.14,39.88,3,0.0,0.0881488736532811,0.0881488736532811,2.615083251714006,0.029056480574600065,4.8108108108108105,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
42,1590,0,1,5,264.8,248.2,93.0,60.4,0,244,8.6,5,0,0,0,0,19,0.67,1.37,2.04,19.71,1,0.0,0.056603773584905655,0.056603773584905655,2.3773584905660377,0.026415094339622643,4.883720930232558,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
81,2068,1,3,7,277.0,527.7,288.0,108.6,4,291,15.6,0,0,0,0,0,27,3.54,3.12,6.66,31.23,4,0.043520309477756286,0.13056092843326886,0.17408123791102514,3.525145067698259,0.03916827852998066,5.1923076923076925,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1,5,0,0,0,0.0,0.0,0.0,0.0,0,-1,0.2,0,0,0,0,0,1,0.0,0.0,0.0,0.07,0,0.0,0.0,0.0,18.0,0.2,5.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
22,562,0,1,0,122.2,40.9,32.0,19.6,0,82,5.1,4,0,0,0,0,16,0.23,0.14,0.37,12.25,1,0.0,0.1601423487544484,0.1601423487544484,3.5231316725978647,0.03914590747330961,4.313725490196079,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
48,1046,3,0,3,306.6,23.2,123.0,45.4,4,139,12.6,5,0,0,0,0,20,0.61,0.02,0.63,19.16,3,0.25812619502868067,0.0,0.25812619502868067,4.130019120458891,0.045889101338432124,3.8095238095238098,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
93,1366,4,8,5,392.0,631.8,207.0,123.3,9,401,18.2,1,0,0,0,0,24,1.05,4.49,5.53,21.12,12,0.2635431918008785,0.527086383601757,0.7906295754026355,6.1273792093704245,0.06808199121522694,5.10989010989011,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
121,3082,1,3,11,621.4,428.5,100.0,115.2,9,467,27.5,4,0,0,0,0,39,0.48,2.12,2.6,39.81,4,0.029201817001946784,0.08760545100584036,0.11680726800778714,3.533419857235561,0.03926022063595068,4.4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
114,2426,9,0,15,598.0,326.4,493.0,142.0,21,552,21.9,3,0,0,0,0,24,6.23,1.36,7.59,29.01,9,0.33388293487221765,0.0,0.33388293487221765,4.2291838417147565,0.04699093157460841,5.205479452054795,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
14,342,0,1,0,71.6,70.3,12.0,15.5,0,47,3.2,1,0,0,0,0,6,0.07,0.38,0.45,4.48,1,0.0,0.2631578947368421,0.2631578947368421,3.68421052631579,0.04093567251461988,4.375,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
158,3420,0,1,12,1052.0,20.3,0.0,107.0,15,593,30.4,7,0,122,0,0,44,0.0,0.22,0.22,46.11,1,0.0,0.02631578947368421,0.02631578947368421,4.157894736842105,0.046198830409356725,5.197368421052632,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
105,2922,1,1,10,859.0,188.8,217.0,126.9,8,468,22.3,6,0,0,0,0,38,1.32,2.33,3.65,39.3,2,0.030800821355236138,0.030800821355236138,0.061601642710472276,3.2340862422997945,0.03593429158110883,4.708520179372197,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3,42,0,0,0,2.4,0.6,27.0,3.0,0,9,0.6,1,0,0,0,0,0,0.11,0.0,0.11,0.47,0,0.0,0.0,0.0,6.428571428571429,0.07142857142857142,5.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
98,1864,1,4,9,431.2,388.2,46.0,86.8,9,354,23.3,7,1,0,0,0,23,0.27,2.87,3.14,26.17,5,0.048283261802575105,0.19313304721030042,0.24141630901287553,4.73175965665236,0.05257510729613734,4.206008583690987,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
44,766,2,3,1,219.4,205.7,227.0,65.4,5,191,9.4,4,0,0,0,0,9,1.78,0.68,2.46,11.33,5,0.2349869451697128,0.3524804177545692,0.587467362924282,5.169712793733681,0.057441253263707574,4.680851063829787,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
44,1229,0,1,6,214.2,309.6,237.0,76.0,0,167,8.8,2,0,0,0,0,14,2.15,1.96,4.11,13.37,1,0.0,0.07323026851098455,0.07323026851098455,3.22213181448332,0.03580146460537022,5.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
65,1568,2,0,5,341.4,108.9,109.0,56.0,5,233,14.4,5,0,0,0,0,17,0.77,0.31,1.08,18.63,2,0.11479591836734696,0.0,0.11479591836734696,3.730867346938776,0.04145408163265306,4.513888888888888,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2,47,0,0,0,1.8,10.9,9.0,2.2,0,1,0.5,1,0,0,0,0,1,0.37,0.0,0.37,0.45,0,0.0,0.0,0.0,3.829787234042553,0.0425531914893617,4.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,90,0,0,0,15.4,0.3,0.0,1.6,0,0,0.0,0,0,0,0,0,4,0.0,0.0,0.0,2.43,0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
39,1257,1,0,5,172.8,133.5,106.0,41.4,0,175,7.8,2,0,0,0,0,10,1.13,0.59,1.72,16.64,1,0.07159904534606205,0.0,0.07159904534606205,2.79236276849642,0.031026252983293555,5.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
